Virtual User Script started at: 20-01-2020 11:17:42	[MsgId: MMSG-15967]
Action.c(165): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(167): web_url("glyphicons-halflings-regular-448c34a56d699c29117adc64c43affeb.woff2") started  	[MsgId: MMSG-26355]
Action.c(167): Resource "http://10.100.22.24:8181/signal/assets/glyphicons-halflings-regular-448c34a56d699c29117adc64c43affeb.woff2" not downloaded (resource downloading not requested)  	[MsgId: MMSG-27299]
Action.c(175): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(175): Warning -26592: A header of the same name has been added already. This header is added anyway.  	[MsgId: MWAR-26592]
Action.c(175): web_add_header("Accept") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(178): web_url("Material-Design-Iconic-Font-a2a1ba89e7f9d29f7d5aee76e8b9f7ab.woff") started  	[MsgId: MMSG-26355]
Action.c(178): Resource "http://10.100.22.24:8181/signal/assets/Material-Design-Iconic-Font-a2a1ba89e7f9d29f7d5aee76e8b9f7ab.woff?v=1.0.1" not downloaded (resource downloading not requested)  	[MsgId: MMSG-27299]
Action.c(188): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(188): Warning -26592: A header of the same name has been added already. This header is added anyway.  	[MsgId: MWAR-26592]
Action.c(188): web_add_header("Accept") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(191): web_url("aggAlertByStatus") started  	[MsgId: MMSG-26355]
Action.c(191): Registering web_url("aggAlertByStatus") was successful  	[MsgId: MMSG-26390]
Action.c(200): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(200): web_add_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(203): web_url("fontawesome-webfont-af7ae505a9eed503f8b8e6982036873e.woff2") started  	[MsgId: MMSG-26355]
Action.c(203): Resource "http://10.100.22.24:8181/signal/assets/fontawesome-webfont-af7ae505a9eed503f8b8e6982036873e.woff2?v=4.7.0" not downloaded (resource downloading not requested)  	[MsgId: MMSG-27299]
Action.c(211): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(211): Warning -26592: A header of the same name has been added already. This header is added anyway.  	[MsgId: MWAR-26592]
Action.c(211): web_add_header("Accept") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(214): web_url("ahaByStatus") started  	[MsgId: MMSG-26355]
Action.c(214): Registering web_url("ahaByStatus") was successful  	[MsgId: MMSG-26390]
Action.c(223): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(223): web_add_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(226): web_url("materialdesignicons-webfont-d1bdfb3838e2f78edf1ede85f56eabc9.woff2") started  	[MsgId: MMSG-26355]
Action.c(226): Resource "http://10.100.22.24:8181/signal/assets/mdi-fonts/fonts/materialdesignicons-webfont-d1bdfb3838e2f78edf1ede85f56eabc9.woff2?v=3.2.89" not downloaded (resource downloading not requested)  	[MsgId: MMSG-27299]
Action.c(237): web_url("getProductByStatus") started  	[MsgId: MMSG-26355]
Action.c(237): Registering web_url("getProductByStatus") was successful  	[MsgId: MMSG-26390]
Action.c(246): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(246): web_concurrent_end was successful, 206 body bytes, 768 header bytes, 32 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(248): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(248): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(251): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(251): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(254): web_add_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(254): web_add_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(257): web_submit_data("events") started  	[MsgId: MMSG-26355]
Action.c(257): web_submit_data("events") was successful, 3128 body bytes, 256 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(269): web_remove_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(269): Previous automatically added web header for "X-Requested-With" removed  	[MsgId: MMSG-26587]
Action.c(269): web_remove/revert_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(271): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(271): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(274): web_url("info") started  	[MsgId: MMSG-26355]
Action.c(274): web_url("info") was successful, 78 body bytes, 319 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(283): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(283): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(286): web_add_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(286): web_add_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(289): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(289): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(291): web_url("alertList") started  	[MsgId: MMSG-26355]
Action.c(291): Registering web_url("alertList") was successful  	[MsgId: MMSG-26390]
Action.c(300): web_url("actionList") started  	[MsgId: MMSG-26355]
Action.c(300): Registering web_url("actionList") was successful  	[MsgId: MMSG-26390]
Action.c(309): web_url("signalList") started  	[MsgId: MMSG-26355]
Action.c(309): Registering web_url("signalList") was successful  	[MsgId: MMSG-26390]
Action.c(324): web_add_header("Cache-Control") started  	[MsgId: MMSG-26355]
Action.c(324): web_add_header("Cache-Control") was successful  	[MsgId: MMSG-26392]
Action.c(327): web_add_header("Pragma") started  	[MsgId: MMSG-26355]
Action.c(327): web_add_header("Pragma") was successful  	[MsgId: MMSG-26392]
Action.c(330): web_add_header("Upgrade") started  	[MsgId: MMSG-26355]
Action.c(330): web_add_header("Upgrade") was successful  	[MsgId: MMSG-26392]
Action.c(342): web_url("favicon-2ba00fd40faca3ac3c2e810a7412bceb.ico") started  	[MsgId: MMSG-26355]
Action.c(342): Resource "http://10.100.22.24:8181/signal/assets/favicon-2ba00fd40faca3ac3c2e810a7412bceb.ico" not downloaded (resource downloading not requested)  	[MsgId: MMSG-27299]
Action.c(353): web_url("sideBar") started  	[MsgId: MMSG-26355]
Action.c(353): Registering web_url("sideBar") was successful  	[MsgId: MMSG-26390]
Action.c(362): web_url("caseByStatus") started  	[MsgId: MMSG-26355]
Action.c(362): Registering web_url("caseByStatus") was successful  	[MsgId: MMSG-26390]
Action.c(371): web_url("alertByDueDate") started  	[MsgId: MMSG-26355]
Action.c(371): Registering web_url("alertByDueDate") was successful  	[MsgId: MMSG-26390]
Action.c(381): web_url("getProductByStatus_2") started  	[MsgId: MMSG-26355]
Action.c(381): Registering web_url("getProductByStatus_2") was successful  	[MsgId: MMSG-26390]
Action.c(391): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(391): web_concurrent_end was successful, 50935 body bytes, 1792 header bytes, 122 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(393): Notify: Transaction "Literature_02_Login" ended with a "Pass" status (Duration: 16.6544 Wasted Time: 0.0002).	[MsgId: MMSG-16871]
Action.c(395): lr_think_time: 21.83 seconds (recorded think time was 3.00 seconds).	[MsgId: MMSG-15947]
Action.c(399): Notify: Transaction "QuantitativeAlert_03_NavigateLiteratureAlert" started.	[MsgId: MMSG-16999]
Action.c(401): web_websocket_close started  	[MsgId: MMSG-26355]
Action.c(401): Warning -35046: The WebSocket whose ID is "0" is not connected  	[MsgId: MWAR-35046]
Action.c(401): web_websocket_close highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(405): web_remove_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(405): Previous automatically added web header for "X-Requested-With" removed  	[MsgId: MMSG-26587]
Action.c(405): web_remove/revert_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(407): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(407): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(410): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(410): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(413): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(413): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(417): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(417): Warning -27123: Pending web_reg_save_param/web_reg_find/web_create_html_param/web_create_html_param_ex request(s) before web_concurrent_start apply to the first Action function within the group, not to the entire group  	[MsgId: MWAR-27123]
Action.c(417): web_concurrent_start highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(421): web_url("create") started  	[MsgId: MMSG-26355]
Action.c(421): Registering web_url("create") was successful  	[MsgId: MMSG-26390]
Action.c(430): web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html") started  	[MsgId: MMSG-26355]
Action.c(430): Registering web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html") was successful  	[MsgId: MMSG-26390]
Action.c(442): web_url("info_2") started  	[MsgId: MMSG-26355]
Action.c(442): Registering web_url("info_2") was successful  	[MsgId: MMSG-26390]
Action.c(451): web_add_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(451): web_add_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(456): web_url("polymer.html") started  	[MsgId: MMSG-26355]
Action.c(456): Registering web_url("polymer.html") was successful  	[MsgId: MMSG-26390]
Action.c(465): web_add_header("Cache-Control") started  	[MsgId: MMSG-26355]
Action.c(465): web_add_header("Cache-Control") was successful  	[MsgId: MMSG-26392]
Action.c(468): web_add_header("Pragma") started  	[MsgId: MMSG-26355]
Action.c(468): web_add_header("Pragma") was successful  	[MsgId: MMSG-26392]
Action.c(471): web_add_header("Upgrade") started  	[MsgId: MMSG-26355]
Action.c(471): web_add_header("Upgrade") was successful  	[MsgId: MMSG-26392]
Action.c(483): web_url("polymer-mini.html") started  	[MsgId: MMSG-26355]
Action.c(483): Registering web_url("polymer-mini.html") was successful  	[MsgId: MMSG-26390]
Action.c(492): web_url("polymer-micro.html") started  	[MsgId: MMSG-26355]
Action.c(492): Registering web_url("polymer-micro.html") was successful  	[MsgId: MMSG-26390]
Action.c(504): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(504): Registered web_reg_find successful for "Text=Literature Configuration" (count=2)  	[MsgId: MMSG-26364]
Action.c(504): web_concurrent_end was successful, 258419 body bytes, 1897 header bytes, 232 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(507): Notify: Transaction "QuantitativeAlert_03_NavigateLiteratureAlert" ended with a "Pass" status (Duration: 1.5693 Wasted Time: 0.0004).	[MsgId: MMSG-16871]
Action.c(509): lr_think_time: 18.67 seconds (recorded think time was 3.00 seconds).	[MsgId: MMSG-15947]
Action.c(511): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(511): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(514): web_add_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(514): web_add_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(517): web_add_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(517): web_add_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(520): web_submit_data("searchEvents") started  	[MsgId: MMSG-26355]
Action.c(520): web_submit_data("searchEvents") was successful, 1251 body bytes, 256 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(537): web_custom_request("getSelectedEvent") started  	[MsgId: MMSG-26355]
Action.c(537): web_custom_request("getSelectedEvent") was successful, 2537 body bytes, 256 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(548): web_submit_data("getPreLevelEventParents") started  	[MsgId: MMSG-26355]
Action.c(548): web_submit_data("getPreLevelEventParents") was successful, 152 body bytes, 256 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(562): web_submit_data("getPreLevelEventParents_2") started  	[MsgId: MMSG-26355]
Action.c(562): web_submit_data("getPreLevelEventParents_2") was successful, 156 body bytes, 256 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(576): web_submit_data("getPreLevelEventParents_3") started  	[MsgId: MMSG-26355]
Action.c(576): web_submit_data("getPreLevelEventParents_3") was successful, 171 body bytes, 256 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(590): web_submit_data("getPreLevelEventParents_4") started  	[MsgId: MMSG-26355]
Action.c(590): web_submit_data("getPreLevelEventParents_4") was successful, 2 body bytes, 256 header bytes, 10 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(604): web_remove_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(604): Previous automatically added web header for "Origin" removed  	[MsgId: MMSG-26587]
Action.c(604): web_remove/revert_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(606): web_remove_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(606): Previous automatically added web header for "X-CSRF-TOKEN" removed  	[MsgId: MMSG-26587]
Action.c(606): web_remove/revert_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(608): web_url("searchUserGroupList") started  	[MsgId: MMSG-26355]
Action.c(608): web_url("searchUserGroupList") was successful, 560 body bytes, 256 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(617): web_url("searchUserGroupList_2") started  	[MsgId: MMSG-26355]
Action.c(617): web_url("searchUserGroupList_2") was successful, 80 body bytes, 256 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(626): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(626): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(631): Notify: Transaction "QuantitativeAlert_04_CreateLiteratureAlertAlert" started.	[MsgId: MMSG-16999]
Action.c(633): web_websocket_close started  	[MsgId: MMSG-26355]
Action.c(633): Warning -35046: The WebSocket whose ID is "1" is not connected  	[MsgId: MWAR-35046]
Action.c(633): web_websocket_close highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(637): web_remove_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(637): Warning -26590: web_remove/revert_auto_header for "X-Requested-With" had no effect  	[MsgId: MWAR-26590]
Action.c(637): web_remove/revert_auto_header("X-Requested-With") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(639): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(639): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(642): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(642): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(645): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(645): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(648): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(648): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(651): web_submit_data("run") started  	[MsgId: MMSG-26355]
Action.c(651): Redirecting "http://10.100.22.24:8181/signal/literatureAlert/run" (redirection depth is 0)  	[MsgId: MMSG-26694]
Action.c(651): To location "http://10.100.22.24:8181/signal/configuration/executionStatus?alertType=LITERATURE_SEARCH_ALERT"  	[MsgId: MMSG-26693]
Action.c(651): Registered web_reg_find successful for "Text=PV Signal - Execution Status" (count=2)  	[MsgId: MMSG-26364]
Action.c(651): web_submit_data("run") was successful, 39017 body bytes, 588 header bytes, 50 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(710): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(710): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(713): web_add_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(713): web_add_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(716): web_url("dataTables_en.json") started  	[MsgId: MMSG-26355]
Action.c(716): web_url("dataTables_en.json") was successful, 387 body bytes, 321 header bytes  	[MsgId: MMSG-26386]
Action.c(725): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(725): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(728): web_url("info_3") started  	[MsgId: MMSG-26355]
Action.c(728): web_url("info_3") was successful, 78 body bytes, 319 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(737): web_add_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(737): web_add_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(742): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(742): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(745): web_url("executionStatus") started  	[MsgId: MMSG-26355]
Action.c(745): web_url("executionStatus") was successful, 50 body bytes, 256 header bytes, 11 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(757): web_remove_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(757): Previous automatically added web header for "X-Requested-With" removed  	[MsgId: MMSG-26587]
Action.c(757): web_remove/revert_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(759): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(759): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(762): web_add_header("Cache-Control") started  	[MsgId: MMSG-26355]
Action.c(762): web_add_header("Cache-Control") was successful  	[MsgId: MMSG-26392]
Action.c(765): web_add_header("Pragma") started  	[MsgId: MMSG-26355]
Action.c(765): web_add_header("Pragma") was successful  	[MsgId: MMSG-26392]
Action.c(768): web_add_header("Upgrade") started  	[MsgId: MMSG-26355]
Action.c(768): web_add_header("Upgrade") was successful  	[MsgId: MMSG-26392]
Action.c(771): web_websocket_connect started  	[MsgId: MMSG-26355]
Action.c(771): Retaining websocket connection of URI="ws://10.100.22.24:8181/signal/stomp/702/n1qkt8xc/websocket" (RelFrameId=1, Internal ID=37)  	[MsgId: MMSG-27634]
Action.c(771): web_websocket_connect was successful, 3 body bytes, 275 header bytes  	[MsgId: MMSG-26386]
Action.c(780): web_add_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(780): web_add_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(785): Notify: Transaction "QuantitativeAlert_04_CreateLiteratureAlertAlert" ended with a "Pass" status (Duration: 2.8726 Wasted Time: 0.4901).	[MsgId: MMSG-16871]
Action.c(787): lr_think_time: 18.09 seconds (recorded think time was 3.00 seconds).	[MsgId: MMSG-15947]
Action.c(790): Notify: Transaction "LiteratureAlert_05_Logout" started.	[MsgId: MMSG-16999]
Action.c(792): web_websocket_close started  	[MsgId: MMSG-26355]
Action.c(792): Retaining websocket connection of URI="ws://10.100.22.24:8181/signal/stomp/702/n1qkt8xc/websocket" (RelFrameId=1, Internal ID=37)  	[MsgId: MMSG-27634]
Action.c(792): web_websocket_close was successful  	[MsgId: MMSG-26392]
